Persona:int,ComunaOrigen:int,ComunaDestino:int
26168306,95,95
26169101,95,95
26169101,95,95
26169102,95,70
26169102,70,95
26169103,95,95
26169103,95,95
26170101,95,95
26170101,95,93
26170101,93,95
26170102,95,95
26170102,95,95
26171101,95,329
26171101,329,95
26171102,95,71
26171102,71,95
26171103,95,70
26171103,70,95
26172001,95,70
26172001,70,95
26172001,95,95
26172001,95,95
26173001,95,95
26173001,95,95
26173002,95,70
26173002,70,95
26173003,95,0
26173003,0,95
26173004,95,95
26173004,95,95
26174101,95,999
26174101,999,95
26174102,95,999
26174102,999,95
26174103,95,999
26174103,999,95
26174104,95,999
26174104,999,95
26175101,95,95
26175101,95,72
26175101,72,95
26175102,95,95
26175102,95,72
26175102,72,95
26175102,95,95
26175102,95,95
26176101,95,95
26176101,95,95
26177101,95,95
26177101,95,95
26177102,95,95
26177102,95,95
26177103,95,95
26177103,95,95
26177104,95,72
26177104,72,95
26178101,95,95
26178101,95,95
26178102,95,72
26178102,72,95
26178103,95,72
26178103,72,95
26178104,95,70
26178104,70,95
26178105,95,70
26178105,70,95
26180101,95,95
26180101,95,95
26180102,95,329
26180102,329,95
26181301,95,70
26181301,70,95
26181302,95,70
26181302,70,95
26181302,95,95
26181302,95,95
26181303,95,330
26181303,330,95
26182301,95,95
26182301,95,95
26182303,95,336
26182303,336,95
26182304,95,95
26182304,95,95
26182304,95,95
26182304,95,95
26183101,95,95
26183101,95,95
26183101,95,95
26183101,95,95
26183102,95,338
26183102,338,95
26183103,95,100
26183103,100,95
26183104,95,325
26183104,325,95
26183105,95,72
26183105,72,95
26184103,95,95
26184103,95,95
26184103,95,95
26184103,95,95
26184104,95,71
26184104,71,95
26185101,95,95
26185101,95,95
26185102,95,325
26185102,325,95
26186101,95,95
26186101,95,95
26186102,95,95
26186102,95,95
26187101,95,95
26187101,95,95
26187101,95,95
26187101,95,95
26188101,95,95
26188101,95,95
26188101,95,95
26188101,95,95
26188102,95,95
26188102,95,95
26188103,95,95
26188103,95,95
26188104,95,70
26188104,70,95
26189102,95,336
26189102,336,95
26189103,95,70
26189103,70,95
26189103,95,336
26189103,336,95
26189104,95,70
26189104,70,95
26189104,95,335
26189104,335,95
26189105,95,72
26189105,72,95
26189105,95,335
26189106,95,336
26189106,336,95
26189107,95,70
26189107,70,95
26189107,95,70
26189107,70,95
26189107,95,336
26189107,336,95
26189107,95,335
26189107,335,95
26189108,95,335
26189108,335,95
26189109,95,95
26189109,95,95
26189112,95,70
26189112,70,95
26190101,95,331
26190101,331,331
26190101,331,331
26190101,331,95
26190101,95,95
26190101,95,95
26190102,95,95
26190102,95,336
26190102,336,338
26190102,338,95
26190103,95,95
26190103,95,95
26191101,95,95
26191101,95,95
26191102,95,92
26191102,92,95
26191103,95,95
26191103,95,95
26191104,95,334
26191104,334,95
26192101,95,95
26192101,95,95
26192102,95,70
26192102,70,95
26193201,95,0
26193201,0,95
26193201,95,95
26193201,95,95
26193201,95,95
26193202,95,92
26193202,92,95
26194201,95,72
26194201,72,95
26194201,95,95
26194201,95,95
26194201,95,70
26194201,70,76
26194201,76,95
26194202,95,72
26194202,72,95
26194202,95,76
26194202,76,95
26194203,95,70
26194203,70,76
26194203,76,95
26194204,95,76
26194204,76,95
26194205,95,76
26194205,76,95
26194206,95,76
26194206,76,95
26194207,95,76
26194207,76,95
26195101,95,70
26195101,70,95
26195102,95,95
26195102,95,95
26195103,95,95
26195103,95,95
26196101,95,70
26196101,70,95
26196102,95,79
26196102,79,95
26197101,95,95
26197101,95,95
26198201,95,71
26198201,71,95
26198202,95,323
26198202,323,95
26198203,95,95
26198203,95,95
26199101,95,70
26199101,70,95
26199101,95,95
26199101,95,95
26199102,95,70
26199102,70,95
26199103,95,95
26199103,95,70
26199103,70,95
26200001,95,93
26200001,93,95
26200001,95,94
26200001,94,95
26200002,95,70
26200002,70,95
26200002,95,94
26200002,94,95
26200003,95,70
26200003,70,95
26200003,95,94
26200003,94,95
26201101,95,95
26201101,95,95
26201102,95,95
26201102,95,95
26201103,95,91
26201103,91,95
26202202,95,72
26202202,72,95
26202203,95,95
26202203,95,95
26202204,95,95
26202204,95,95
26203301,95,326
26203301,326,95
26203303,95,95
26203303,95,95
26204201,95,329
26204201,329,95
26204201,95,95
26204201,95,95
26204202,95,96
26204202,96,95
26204204,95,72
26204204,72,95
26204205,95,329
26204205,329,95
26205001,95,323
26205001,323,95
26205002,95,95
26205002,95,95
26205003,95,95
26205003,95,95
26206001,95,95
26206001,95,95
26206002,95,95
26206002,95,95
26206003,95,95
26207101,95,329
26207101,329,95
26207102,95,95
26207102,95,95
26207102,95,95
26207102,95,95
26207103,95,96
26207103,96,95
26207104,95,323
26207104,323,95
26207105,95,95
26207105,95,95
26207106,95,95
26207106,95,95
26208101,95,70
26208101,70,95
26209102,95,95
26209102,95,95
26210301,95,70
26210301,70,70
26210301,70,70
26210301,70,70
26210301,70,95
26210302,95,70
26210302,70,95
26210303,95,95
26210303,95,95
26211101,95,335
26211101,335,95
26211101,95,0
26211101,0,95
26211102,95,70
26211102,70,95
26211103,95,335
26211103,335,95
26212201,95,95
26212201,95,95
26212201,95,95
26212201,95,95
26212202,95,334
26212202,334,334
26212202,334,334
26212202,334,95
26212203,95,0
26212203,0,95
26212204,95,70
26212204,70,95
26213201,95,96
26213201,96,95
26213201,95,95
26213201,95,95
26213202,95,95
26213202,95,95
26213203,95,82
26213203,82,95
26214201,95,95
26214201,95,95
26214201,95,95
26214201,95,95
26214202,95,95
26214202,95,95
26214204,95,95
26214204,95,95
26215101,95,95
26215101,95,95
26216101,95,95
26216101,95,95
26216101,95,70
26216101,70,95
26216101,95,95
26216101,95,95
26216103,95,95
26216103,95,95
26216104,95,95
26216104,95,95
26216105,95,95
26216105,95,95
26217101,95,95
26217101,95,95
26217101,95,95
26217101,95,95
26217102,95,95
26217102,95,95
26217102,95,95
26217102,95,95
26217302,95,95
26217302,95,95
26219101,95,70
26219101,70,95
26219102,95,95
26219102,95,95
26219103,95,70
26219103,70,95
26219104,95,70
26219104,70,95
26219105,95,70
26219105,70,95
26220001,95,96
26220001,96,95
26221001,95,331
26221001,331,331
26221001,331,95
26221001,95,96
26221001,96,95
26222001,95,335
26222001,335,95
26222002,95,335
26222002,335,95
26223201,95,72
26223201,72,71
26223201,71,327
26223201,327,95
26224101,95,98
26224101,98,95
26225001,95,95
26225001,95,95
26225001,95,95
26225001,95,95
26225002,95,335
26225002,335,95
26225003,95,95
26225003,95,95
26226301,95,330
26226301,330,95
26226302,95,70
26226302,70,95
26226303,95,330
26226303,330,95
26226303,95,95
26226303,95,95
26227301,95,70
26227301,70,95
26228101,95,79
26228101,79,77
26228101,77,77
26228101,77,95
26228102,95,72
26228102,72,95
26228103,95,96
26228103,96,95
26229001,95,95
26229001,95,95
26229002,95,95
26229002,95,95
26229003,95,95
26229003,95,95
26229004,95,70
26229004,70,95
26229005,95,95
26230301,95,95
26230301,95,95
26230301,95,95
26231301,95,95
26231301,95,95
26231301,95,95
26231301,95,95
26231301,95,95
26231301,95,95
26231302,95,331
26231302,331,95
26231303,95,95
26231303,95,95
26232301,95,70
26232301,70,95
26233101,95,95
26233103,95,329
26233103,329,95
26234001,95,70
26234001,70,95
26234002,95,72
26234002,72,95
26234003,95,72
26234003,72,322
26234003,322,95
26235101,95,95
26235101,95,95
26235101,95,95
26235101,95,95
26235102,95,95
26235102,95,95
26235103,95,95
26235103,95,95
26236101,95,95
26236101,95,95
26236102,95,95
26236102,95,95
26237001,95,335
26237001,335,95
26237002,95,70
26237002,70,95
26237002,95,70
26237002,70,95
26237002,95,323
26237002,323,95
26237003,95,323
26237004,95,70
26237004,70,95
26237004,95,323
26237005,95,70
26237005,70,95
26237005,95,323
26238101,95,95
26238101,95,95
26238102,95,93
26238102,93,95
26238103,95,70
26238103,70,95
26238103,95,95
26238103,95,95
26238104,95,95
26238104,95,95
26238105,95,95
26238105,95,95
26238105,95,95
26238105,95,95
26238106,95,96
26238106,96,95
26239201,95,95
26239201,95,77
26239201,77,95
26239201,95,95
26239201,95,95
26239201,95,95
26239202,95,72
26239202,72,95
26239202,95,335
26239202,335,95
26239203,95,95
26239203,95,95
26239203,95,95
26239203,95,95
26239204,95,95
26239204,95,95
26239204,95,95
26240301,95,95
26240301,95,95
26240301,95,95
26240301,95,95
26240301,95,95
26241201,95,95
26241201,95,95
26241202,95,0
26241202,0,95
26241203,95,95
26241203,95,95
26241203,95,95
26241203,95,95
26242001,95,70
26242001,70,95
26242002,95,95
26242002,95,95
26242002,95,95
26242002,95,95
26242002,95,0
26242002,0,95
26242003,95,70
26242003,70,95
26242004,95,95
26242004,95,95
26242005,95,0
26242005,0,70
26242005,70,95
26243001,95,95
26243001,95,0
26243001,0,95
26243002,95,70
26243002,70,95
26243002,95,95
26243003,95,95
26243003,95,95
26244301,95,335
26244301,335,93
26244301,93,95
26244302,95,100
26244303,95,335
26244303,335,93
26244303,93,95
26245101,95,95
26245101,95,95
26246001,95,95
26246001,95,95
26246002,95,329
26246002,329,95
26246003,95,95
26246003,95,95
26246004,95,95
26246004,95,95
26247101,95,70
26247101,70,95
26247103,324,95
26247103,95,95
26247103,95,95
26248001,95,336
26248001,336,95
26248002,95,336
26248002,336,95
26248003,95,336
26248003,336,95
26249201,95,95
26249201,95,95
26249202,95,100
26249202,100,95
26249203,95,98
26249203,98,95
26250201,95,70
26250201,70,95
26252301,95,72
26252301,72,95
26252302,95,70
26252302,70,95
26252303,95,95
26252303,95,95
26253301,95,95
26253301,95,95
26253301,95,95
26253302,95,70
26253302,70,95
26254301,95,70
26254301,70,95
26254301,95,95
26254301,95,95
26254302,95,70
26254302,70,95
26255001,95,0
26255001,0,95
26255002,95,0
26255002,0,95
26255003,95,0
26255003,0,95
26255004,95,0
26255004,0,95
26256101,95,72
26256101,72,95
26256102,95,329
26256102,329,95
26256103,95,72
26256103,72,95
26257101,95,95
26257101,95,95
26257102,95,95
26257102,95,95
26257103,95,95
26257103,95,95
26258101,95,337
26258101,337,95
26258101,95,337
26258101,337,95
26258102,95,98
26258102,98,95
26258102,95,95
26258102,95,95
26258103,95,72
26258103,72,95
26258104,95,95
26258104,95,95
26259101,95,95
26259101,95,95
26259102,95,97
26259102,97,95
26260101,95,98
26260101,98,95
26260102,95,95
26260102,95,95
26262101,95,72
26262101,72,95
26262102,95,95
26262102,95,95
26262102,95,95
26262102,95,95
26262103,95,95
26262103,95,95
26263101,95,95
26263101,95,95
26263102,95,95
26263102,95,95
26264101,95,70
26264101,70,95
26264102,95,72
26264102,72,95
26265101,95,338
26265101,338,95
26265102,95,95
26265102,95,95
26265103,95,95
26265103,95,95
26266202,95,95
26266202,95,95
26266203,95,70
26266203,70,95
26267101,95,72
26267101,72,95
26267103,95,72
26267103,72,95
26268101,95,0
26268101,0,95
26268102,95,95
26268102,95,95
26268103,95,96
26268103,96,95
26269101,95,335
26269101,335,95
26269102,95,70
26269102,70,95
26269102,95,95
26269103,95,335
26269103,335,95
26270101,95,95
26270101,95,95
26270102,95,93
26270102,93,95
26270103,95,93
26270103,93,95
26270104,95,95
26270104,95,95
26271101,95,93
26271101,93,95
26271102,95,95
26271102,95,95
26271103,95,93
26271103,93,95
26272101,95,76
26272101,76,95
26272102,95,76
26272102,76,95
26272103,95,76
26272103,76,95
26272104,95,94
26272104,94,95
26273101,95,95
26273101,95,95
26273102,95,72
26273102,72,95
26273103,95,70
26273103,70,95
26273104,95,328
26273104,328,95
26273105,95,95
26273105,95,95
26273106,95,92
26273106,92,95
26273107,95,95
26273107,95,95
26274101,95,95
26274101,95,95
26275001,95,95
26275001,95,95
26276101,95,336
26276101,336,95
26276102,95,96
26276102,96,95
26276102,95,96
26276102,96,95
26276102,95,95
26276102,95,96
26276102,96,95
26276103,95,97
26276103,97,95
26276104,95,96
26276104,96,95
26276104,95,96
26276104,96,95
26277201,95,70
26277201,70,95
26277202,95,95
26277202,95,95
26277202,95,95
26277202,95,95
26277202,95,95
26277202,95,95
26277202,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277203,95,95
26277204,95,95
26277204,95,95
26277204,95,95
26277204,95,95
26277204,95,95
26278201,95,95
26278201,95,95
26278202,95,95
26278202,95,95
26279101,95,70
26279101,70,70
26279101,70,95
26280004,95,95
26280004,95,95
26281001,95,95
26281001,95,95
26281001,95,95
26281001,95,95
26281002,95,95
26281002,95,95
26282101,95,95
26282101,95,95
26283201,95,95
26283201,95,95
26283201,95,95
26283202,95,95
26283202,95,95
26283203,95,323
26283203,323,95
26284201,95,95
26284201,95,95
26285101,95,335
26285101,335,95
26285101,95,335
26285101,335,95
26285101,95,95
26285101,95,95
26285102,95,95
26285102,95,95
26285103,95,70
26285103,70,95
26285103,95,95
26285103,95,95
26285104,95,95
26285104,95,95
26285105,95,335
26285105,335,95
26286201,95,95
26286201,95,95
26286201,95,95
26286202,95,71
26286202,71,82
26286202,82,70
26287001,95,71
26287001,71,95
26287002,95,333
26287002,333,95
26288301,95,95
26288301,95,95
26288302,95,70
26288302,70,95
26288303,95,95
26288303,95,70
26288304,95,95
26288304,95,95
26288305,95,95
26288305,95,95
26288306,95,95
26288306,95,95
26289001,95,71
26289001,71,95
26289001,95,95
26289001,95,95
26289002,95,71
26289002,71,95
26290201,95,95
26290201,95,72
26290201,72,95
26290201,95,95
26290202,95,95
26290202,95,95
26290203,95,95
26290203,95,95
26290204,95,95
26290204,95,95
26290204,95,95
26291001,95,95
26291001,95,95
26291001,95,95
26291101,95,95
26291101,95,95
26291101,95,95
26291101,95,95
26291101,95,95
26292201,95,95
26292201,95,95
26292201,95,95
26292202,95,95
26292202,95,95
26292202,95,95
26292202,95,95
26292202,95,95
26293101,95,95
26293101,95,95
26293101,95,95
26293101,95,95
26293102,95,82
26293102,82,95
26294001,95,72
26294001,72,95
26294003,95,72
26294003,72,95
26294004,95,95
26294004,95,95
26295101,95,95
26295101,95,95
26296001,95,70
26296001,70,95
26296002,95,95
26296002,95,95
26296003,95,95
26296003,95,95
26297001,95,95
26297001,95,95
26297001,95,91
26297002,95,70
26297002,70,95
26297003,95,70
26297003,70,95
26297004,95,95
26297004,95,95
26297005,95,91
26297005,91,95
26298001,95,335
26298001,335,95
26298002,95,334
26298002,334,95
26299201,95,72
26299201,72,95
26299202,95,95
26299202,95,95
26300101,95,95
26300101,95,95
26300101,95,95
26300101,95,95
26300102,95,95
26300102,95,95
26300103,95,70
26300103,70,70
26300103,70,91
26300103,91,95
26300104,95,70
26300104,70,95
26300104,95,95
26300104,95,95
26301301,95,95
26301301,95,95
26301301,95,95
26301301,95,95
26301302,95,72
26301302,72,95
26302201,95,95
26302201,95,95
26302202,95,95
26302202,95,95
26303001,95,333
26303001,333,333
26303002,95,70
26303002,70,70
26303003,95,323
26303003,323,93
26303003,93,95
26304101,95,70
26304101,70,95
26304102,95,337
26304102,337,95
26304103,95,91
26304103,91,95
26304104,95,95
26304104,95,95
26305101,95,70
26305101,70,95
26305101,95,70
26305101,70,95
26305101,95,95
26305101,95,95
26305101,95,335
26305101,335,95
26305101,95,335
26305101,335,95
26305102,95,335
26305102,335,95
26305103,95,95
26305103,95,95
26305103,95,335
26305103,335,95
26305104,95,70
26305104,70,95
26306201,95,70
26306201,70,95
26306202,95,95
26306202,95,95
26306202,95,95
26306202,95,95
26306202,95,95
26306202,95,95
26306202,95,95
26306203,95,95
26306203,95,95
26307201,95,328
26307201,328,93
26307201,93,95
26307202,95,72
26307202,72,95
26307202,95,96
26307202,96,95
26307203,95,70
26307203,70,95
26307203,95,95
26307203,95,95
26307204,95,70
26307204,70,95
26307204,95,70
26307204,70,95
26307204,95,95
26307204,95,95
26308101,95,70
26308101,70,77
26308101,77,95
26308102,95,95
26308102,95,95
26309301,95,96
26309301,96,95
26309301,95,95
26309301,95,95
26309302,95,96
26309302,96,95
26309303,95,70
26309303,70,95
26310301,95,70
26310301,70,95
26310301,95,70
26310301,70,95
26310301,95,93
26310301,93,95
26310302,95,98
26310302,98,95
26310303,95,72
26310303,72,95
26311301,95,95
26311301,95,95
26311301,95,95
26311301,95,95
26312001,95,70
26312001,70,95
26312002,95,95
26312002,95,95
26312003,95,95
26312003,95,95
26313301,95,81
26313301,81,95
26313301,95,95
26313301,95,95
26313302,95,93
26313302,93,95
26313303,95,338
26313303,338,96
26313303,96,95
26314301,95,96
26314301,96,95
26314302,95,71
26314302,71,95
26314303,95,70
26314303,70,95
26314303,95,70
26314303,70,95
26315301,95,95
26315301,95,95
26315301,95,95
26315301,95,95
26315301,95,95
26315302,95,0
26315302,0,95
26315303,95,95
26315303,95,95
26315303,95,95
26315303,95,95
26316301,95,70
26316301,70,70
26316301,70,95
26316302,95,95
26316302,95,70
26316302,70,95
26316302,95,95
26317101,95,95
26317101,95,95
26317102,95,72
26317102,72,95
26318101,95,95
26318101,95,95
26318101,95,95
26318101,95,95
26318101,95,95
26318102,95,95
26318102,95,95
26318102,95,95
26319101,95,95
26319101,95,95
26320101,96,95
26320101,95,95
26320102,96,95
26320102,95,95
26321101,95,95
26321101,95,95
26322101,96,95
26322101,95,95
26322102,96,70
26322102,70,95
26322103,96,72
26322103,72,95
26323101,95,100
26323101,100,95
26323103,95,96
26323103,96,95
26323104,95,95
26323104,95,95
26324101,95,72
26324101,72,95
26324102,95,70
26324102,70,95
26324103,95,96
26324103,96,95
26324104,95,95
26324104,95,95
26324105,95,95
26324105,95,95
26325201,95,95
26325201,95,95
26325202,95,70
26325202,70,95
26325203,95,70
26325203,70,95
26326101,95,70
26326101,70,95
26326102,95,70
26326102,70,95
26326103,95,70
26326103,70,95
26327103,95,95
26327103,95,95
26327104,95,70
26327104,70,95
26327105,95,95
26327105,95,95
26328101,95,95
26328101,95,95
26328102,95,95
26328102,95,95
26329101,95,95
26329101,95,95
26329102,95,95
26329102,95,95
26329103,95,98
26329103,98,95
26330001,95,95
26330001,95,95
26330001,95,95
26330001,95,95
26330002,95,81
26330002,81,95
26330003,95,333
26330003,333,95
26330006,95,95
26330006,95,95
26331102,95,93
26331102,93,95
26332001,95,95
26332001,95,95
26332002,95,95
26332002,95,95
26332003,95,70
26332003,70,95
26332004,95,95
26332004,95,95
26333201,95,70
26333201,70,95
26334101,95,79
26334101,79,95
26334104,95,337
26334104,337,95
26335102,95,95
26335102,95,95
26336001,95,330
26336001,330,95
26336002,95,96
26336002,96,95
26336002,95,95
26336002,95,95
26336003,95,95
26336003,95,95
26336004,95,95
26336004,95,95
26337101,95,0
26337101,0,95
26338301,95,333
26338301,333,95
26339001,95,70
26339001,70,95
26340301,330,95
26340301,95,95
26340301,95,330
26340302,95,332
26340302,332,95
26340303,95,95
26340303,95,95
26340303,95,95
26340304,95,95
26340304,95,95
26340305,95,95
26340305,95,95
26340306,95,95
26340306,95,95
26340306,95,95
26340306,95,95
26341201,95,70
26341201,70,95
26341201,95,70
26341201,70,95
26342001,95,70
26342001,70,95
26342001,95,93
26342001,93,95
26343301,95,95
26343301,95,95
26343301,95,95
26343301,95,95
26343301,95,95
26343301,95,95
26344001,95,95
26344001,95,95
26344002,95,95
26344002,95,95
26345101,95,95
26345101,95,95
26345101,95,95
26345101,95,95
26345102,95,92
26345102,92,95
26345103,95,95
26345103,95,95
26345104,95,95
26345104,95,95
26345104,95,95
26345104,95,95
26346201,95,95
26346201,95,82
26346201,82,95
26346202,95,72
26346202,72,95
26347002,95,95
26347002,95,95
26347003,95,70
26347003,70,95
26348001,95,95
26348001,95,95
26348001,95,95
26348001,95,95
26348001,95,95
26348002,95,95
26348002,95,95
26349201,95,323
26349201,323,70
26349201,70,95
26349202,95,70
26349202,70,331
26349202,331,70
26349202,70,70
26349202,70,95
26349203,95,70
26349203,70,71
26349203,71,70
26349203,70,95
26349204,95,70
26349204,70,323
26349204,323,95
26349205,95,70
26349205,70,70
26349205,70,95
26349205,95,95
26349205,95,95
26350101,95,95
26350101,95,95
26350102,95,71
26350102,71,93
26350102,93,95
26351101,95,95
26351101,95,95
26351102,95,335
26351102,335,95
26351103,95,335
26351103,335,95
26351104,95,335
26351104,335,95
26352001,95,95
26352001,95,334
26352001,334,95
26352002,95,95
26352002,95,334
26352002,334,95
26352003,95,72
26352003,72,92
26352003,92,95
26352004,95,95
26353201,95,95
26353201,95,95
26353203,95,94
26353203,94,95
26354201,95,70
26354201,70,95
26354203,95,95
26354203,95,95
26354204,95,72
26354204,72,95
26354205,95,95
26354205,95,95
26354206,95,334
26354206,334,95
26354207,95,91
26354207,91,95
26355201,95,95
26355201,95,95
26356101,95,71
26356101,71,95
26356102,95,70
26356102,70,95
26356103,95,95
26356103,95,95
26356104,95,95
26356104,95,95
26358101,95,334
26358101,334,95
26358102,95,95
26358102,95,95
26359101,95,95
26359101,95,95
26360102,95,75
26360102,75,95
26360103,95,81
26360103,81,95
26361101,95,70
26361101,70,95
26361102,95,337
26361102,337,95
26361103,95,70
26361103,70,95
26362001,95,95
26362001,95,95
26362001,95,70
26362001,70,71
26362001,71,95
26362001,95,95
26362001,95,95
26362001,95,95
26362001,95,95
26362001,95,95
26362001,95,95
26362002,95,70
26362002,70,95
26362003,95,72
26362003,72,95
26362003,95,95
26362003,95,95
26362004,95,95
26362004,95,95
26363201,95,91
26363201,91,95
26363202,95,323
26363202,323,95
26364002,95,95
26364002,95,95
26364002,95,95
26364002,95,95
26364003,95,95
26364003,95,95
26364004,95,95
26364004,95,95
26364101,95,95
26364101,95,95
26364101,95,95
26364101,95,95
26364102,95,95
26364102,95,95
26364102,95,95
26364102,95,95
26364103,95,95
26364103,95,95
26364103,95,95
26364103,95,95
26366101,95,0
26366101,0,95
26366102,95,95
26366102,95,95
26367001,95,70
26367001,70,95
26367003,95,95
26367003,95,95
26368101,95,70
26368101,70,95
26368102,95,72
26368102,72,72
26368102,72,72
26368102,72,72
26368102,72,95
26369101,329,95
26369101,95,329
26369102,95,95
26369102,95,95
26369102,95,95
26369102,95,95
26369103,95,95
26369103,95,95
26370001,95,95
26370001,95,72
26370001,72,72
26370001,72,95
26370002,95,71
26370002,71,72
26370002,72,72
26370002,72,95
26370003,95,70
26370003,70,95
26371001,95,91
26371001,91,91
26371001,91,0
26371001,0,95
26371002,95,91
26371002,91,91
26371002,91,0
26371002,0,95
26372001,95,70
26372001,70,95
26372002,95,72
26372002,72,95
26372002,95,336
26372002,336,95
26372002,95,95
26372002,95,95
26372003,95,72
26372003,72,95
26372004,95,72
26372004,72,95
26373101,95,70
26373101,70,95
26373102,95,95
26373102,95,70
26373102,70,95
26373103,95,95
26373103,95,95
26373103,95,95
26373103,95,95
26373104,95,95
26373104,95,95
26373105,95,95
26373105,95,95
26373106,95,95
26373106,95,95
26373107,95,95
26373107,95,95
26373108,95,95
26373108,95,95
26374301,95,70
26374301,70,95
26374302,95,0
26374302,0,95
26374303,95,95
26374303,95,95
26375001,95,70
26375001,70,70
26375001,70,70
26375001,70,95
26375002,95,95
26375002,95,95
26375002,95,95
26375002,95,95
26375002,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376001,95,95
26376002,95,95
26376002,95,95
26377101,95,331
26377101,331,95
26377102,95,70
26377102,70,95
26377102,95,70
26377102,70,95
26377103,95,330
26377103,330,95
26377103,95,0
26377103,0,95
26377104,95,70
26377104,70,95
26377105,95,70
26377105,70,95
26378101,95,70
26378101,70,95
26378102,95,70
26378102,70,95
26378103,95,95
26378103,95,95
26378104,95,95
26378104,95,95
26379101,95,333
26379102,95,333
26380101,95,95
26380101,95,95
26380101,95,95
26380101,95,95
26380102,95,95
26380102,95,95
26380102,95,95
26380102,95,95
26380103,95,95
26380103,95,95
26380103,95,95
26380103,95,95
26381101,95,95
26381101,95,95
26381101,95,72
26381101,72,95
26381102,95,95
26381102,95,95
26381103,95,95
26381103,95,95
26382101,95,70
26382101,70,95
26382102,95,95
26382102,95,95
26382103,95,93
26382103,93,95
26382104,95,95
26382104,95,95
26382105,95,95
26382105,95,95
26382107,95,70
26382107,70,95
26383101,95,70
26383101,70,95
26383101,95,95
26383101,95,95
26383102,95,72
26383102,72,95
26383103,95,95
26383103,95,95
26384101,95,82
26384101,82,95
26384101,95,82
26384101,82,95
26384102,95,71
26384102,71,95
26384103,95,95
26384103,95,95
26384103,95,95
26384103,95,95
26385101,95,95
26385101,95,95
26385101,95,95
26385101,95,95
26385102,95,95
26385102,95,95
26385103,95,95
26385103,95,95
26385104,95,72
26385104,72,95
26385105,95,95
26385105,95,95
26385105,95,95
26386001,95,0
26386001,0,95
26386003,95,72
26386003,72,95
26386004,95,336
26386004,336,95
26387001,95,95
26387001,95,95
26387002,95,95
26387002,95,95
26388003,95,95
26388003,95,95
26388004,95,95
26388004,95,95
26389201,326,329
26389201,329,326
26389202,326,326
26389202,326,326
26389203,326,326
26389203,326,326
26390101,326,326
26390101,326,326
26390101,326,326
26390101,326,326
26390102,326,70
26390102,70,70
26390102,70,70
26390102,70,326
26390103,326,72
26390103,72,326
26390104,326,326
26390104,326,326
26390104,326,326
26390104,326,326
26391001,326,326
26391001,326,70
26391001,70,326
26392101,326,326
26392101,326,326
26393101,326,98
26393101,98,326
26393102,326,326
26393102,326,326
26393103,326,70
26393103,70,326
26394102,326,326
26394102,326,326
26395201,326,323
26395201,323,326
26395202,326,326
26395202,326,326
26395202,326,326
26395202,326,326
26395202,326,326
26395202,326,326
26395202,326,0
26395202,0,326
26395203,326,95
26395203,95,70
26395203,70,326
26395204,326,326
26395204,326,326
26396101,326,326
26396101,326,326
26396102,326,0
26396102,0,326
26396104,326,326
26396104,326,326
26396105,326,326
26396105,326,326
26397101,326,91
26397101,91,97
26397103,326,96
26397103,96,326
26398101,326,326
26398101,326,326
26398102,326,326
26398102,326,326
26398103,326,98
26398103,98,326
26398104,326,97
26398104,97,326
26400102,326,326
26400102,326,326
26400104,326,326
26400104,326,326
26401101,326,70
26401101,70,326
26401102,326,70
26401102,70,326
26401104,326,70
26401104,70,326
26402101,326,326
26402101,326,326
26402102,326,326
26402102,326,326
26402103,326,329
26402103,329,326
26403101,326,96
26403101,96,326
26403103,326,96
26403103,96,326
26403104,326,326
26403104,326,326
26404101,326,70
26404101,70,326
26405101,326,70
26405101,70,326
26405103,326,70
26405103,70,326
26405104,326,326
26405104,326,326
26405105,326,94
26405105,94,326
26406101,326,326
26406101,326,326
26406101,326,326
26406101,326,326
26406102,326,326
26406102,326,326
26406103,326,326
26406103,326,326
26406104,326,326
26406104,326,326
26407002,326,96
26407002,96,326
26410102,326,96
26410102,96,326
26410103,326,96
26410103,96,326
26410103,326,96
26410103,96,326
26411101,326,326
26411101,326,326
26412101,326,326
26412101,326,326
26413003,326,93
26413003,93,326
26414101,326,96
26414101,96,326
26414106,326,326
26414106,326,326
26415101,326,93
26415101,93,326
26415102,326,326
26415102,326,326
26415104,326,335
26415104,335,326
26417101,326,326
26417101,326,326
26417102,326,326
26417102,326,326
26419002,326,70
26419002,70,326
26420001,326,100
26420001,100,326
26420002,326,100
26420003,326,71
26420003,71,326
26421101,326,326
26421101,326,326
26422102,326,333
26422102,333,326
26422104,326,95
26422104,95,326
26423101,326,326
26423101,326,326
26423102,326,326
26423102,326,326
26425301,326,96
26425301,96,326
26425302,326,326
26425302,326,326
26425302,326,96
26425302,96,326
26425303,326,93
26425303,93,326
26425303,326,328
26425303,328,326
26425304,326,93
26425304,93,326
26425304,326,328
26425304,328,326
26427101,326,97
26427101,97,326
26427102,326,96
26427102,96,326
26427103,326,70
26427103,70,326
26428102,326,72
26428102,72,326
26429201,326,326
26429201,326,326
26429202,326,96
26429202,96,326
26429202,326,326
26429202,326,326
26430001,326,326
26430001,326,326
26430201,326,96
26430201,96,326
